Sentiment,Score,Month
Pro-Ukrainian,10.057697296142578,February
Pro-Ukrainian,10.370676517486572,February
Pro-Ukrainian,10.073632001876831,February
Pro-Ukrainian,9.568694233894348,February
Pro-Ukrainian,10.523923635482788,February
Pro-Ukrainian,9.861240983009338,February
Pro-Ukrainian,8.772138357162476,February
Pro-Ukrainian,10.090019702911377,February
Pro-Ukrainian,10.620287656784058,February
Pro-Ukrainian,9.876540303230286,February
Pro-Ukrainian,7.724264860153198,February
Pro-Ukrainian,9.8379385471344,February
Pro-Ukrainian,10.15680193901062,February
Pro-Ukrainian,10.260237455368042,February
Pro-Ukrainian,10.626226663589478,February
Pro-Russian,4.314991533756256,February
Pro-Ukrainian,9.857611060142517,February
Pro-Ukrainian,9.870240092277527,February
Pro-Ukrainian,9.662246108055115,February
Pro-Ukrainian,11.15478515625,February
Pro-Ukrainian,10.583579540252686,February
Pro-Ukrainian,9.912141561508179,February
Pro-Ukrainian,10.285483598709106,February
Pro-Ukrainian,10.447642803192139,February
Pro-Ukrainian,7.223027944564819,February
Pro-Ukrainian,10.341460704803467,February
Pro-Ukrainian,9.962090849876404,February
Pro-Ukrainian,9.921277165412903,February
Pro-Ukrainian,10.322413444519043,February
Pro-Ukrainian,10.906620025634766,February
Pro-Ukrainian,9.60220754146576,February
Pro-Ukrainian,9.754855632781982,February
Pro-Ukrainian,10.348541736602783,February
Pro-Ukrainian,10.294545888900757,February
Pro-Ukrainian,10.244988203048706,February
Pro-Ukrainian,10.219849348068237,February
Pro-Ukrainian,10.064104795455933,February
Pro-Russian,4.628322422504425,February
Pro-Ukrainian,9.19962465763092,February
Pro-Ukrainian,10.429282188415527,February
Pro-Ukrainian,10.161645412445068,February
Pro-Ukrainian,10.644546747207642,February
Pro-Ukrainian,9.979577660560608,February
Pro-Ukrainian,10.255435705184937,February
Pro-Ukrainian,10.3419828414917,February
Pro-Ukrainian,10.390037298202515,February
Pro-Ukrainian,9.997566938400269,February
Pro-Ukrainian,9.418639540672302,February
Pro-Ukrainian,10.07807970046997,February
Pro-Ukrainian,10.38941740989685,February
Pro-Ukrainian,10.475692749023438,February
Pro-Ukrainian,9.800922274589539,February
Pro-Ukrainian,10.389608144760132,February
Pro-Ukrainian,10.425626039505005,February
Pro-Ukrainian,10.517250299453735,February
Pro-Ukrainian,10.103217363357544,February
Pro-Ukrainian,10.011298656463623,February
Pro-Ukrainian,10.359541177749634,February
Pro-Ukrainian,10.98502516746521,February
Pro-Ukrainian,9.880675077438354,February
Pro-Ukrainian,10.56308627128601,February
Pro-Ukrainian,10.30755877494812,February
Pro-Ukrainian,10.21054744720459,February
Pro-Ukrainian,11.166791915893555,February
Pro-Ukrainian,10.268701314926147,February
Pro-Ukrainian,10.783581733703613,February
Pro-Ukrainian,10.081006288528442,February
Pro-Ukrainian,10.61843991279602,February
Pro-Ukrainian,10.184270143508911,February
Pro-Ukrainian,10.230791568756104,February
Pro-Ukrainian,10.418670177459717,February
Pro-Ukrainian,10.423442125320435,February
Pro-Ukrainian,5.190927982330322,February
Pro-Ukrainian,11.094038486480713,February
Pro-Ukrainian,9.896542429924011,February
Pro-Ukrainian,10.224567651748657,February
Pro-Ukrainian,10.539222955703735,February
Pro-Ukrainian,9.600117206573486,February
Pro-Ukrainian,10.528018474578857,February
Pro-Ukrainian,10.570876598358154,February
Pro-Ukrainian,11.29766583442688,February
Pro-Ukrainian,10.928362607955933,February
Pro-Ukrainian,10.964598655700684,February
Pro-Russian,4.502393901348114,February
Pro-Ukrainian,10.313148498535156,February
Pro-Ukrainian,9.825815558433533,February
Pro-Ukrainian,10.409144163131714,February
Pro-Ukrainian,10.169551372528076,February
Pro-Ukrainian,10.642889738082886,February
Pro-Ukrainian,10.721749067306519,February
Pro-Ukrainian,10.378804206848145,February
Pro-Ukrainian,6.635490655899048,February
Pro-Ukrainian,10.213438272476196,February
Pro-Ukrainian,11.05753779411316,February
Pro-Ukrainian,10.938705205917358,February
Pro-Ukrainian,10.57701826095581,February
Pro-Ukrainian,9.67202365398407,February
Pro-Ukrainian,9.015517234802246,February
Pro-Ukrainian,9.666743874549866,February
Pro-Ukrainian,7.771041989326477,February
Pro-Ukrainian,10.094116926193237,February
Pro-Russian,4.955064058303833,February
Pro-Russian,3.1336861848831177,February
Pro-Ukrainian,10.74992299079895,February
Pro-Ukrainian,10.753555297851562,February
Pro-Ukrainian,10.855652093887329,February
Pro-Ukrainian,8.94540548324585,February
Pro-Russian,3.683987259864807,February
Pro-Ukrainian,9.463577270507812,February
Pro-Ukrainian,10.674031972885132,February
Pro-Russian,3.2790780067443848,February
Pro-Ukrainian,10.834990739822388,February
Pro-Ukrainian,10.572232007980347,February
Pro-Ukrainian,10.432844161987305,February
Pro-Ukrainian,10.341964960098267,February
Pro-Ukrainian,9.456505179405212,February
Pro-Ukrainian,10.26204228401184,February
Pro-Ukrainian,10.544039011001587,February
Pro-Ukrainian,6.445741653442383,February
Pro-Ukrainian,10.74954628944397,February
Pro-Russian,3.6681288480758667,February
Pro-Ukrainian,10.572855472564697,February
Pro-Ukrainian,9.992319345474243,February
Pro-Russian,4.219476878643036,February
Pro-Ukrainian,9.943007826805115,February
Pro-Ukrainian,11.032079458236694,February
Pro-Ukrainian,9.757736325263977,February
Pro-Ukrainian,10.461126565933228,February
Pro-Ukrainian,10.245583057403564,February
Pro-Ukrainian,10.56147813796997,February
Pro-Ukrainian,7.748403549194336,March
Pro-Ukrainian,10.137004852294922,March
Pro-Ukrainian,10.25603175163269,March
Pro-Ukrainian,9.80970561504364,March
Pro-Ukrainian,9.837518334388733,March
Pro-Ukrainian,10.552226305007935,March
Pro-Ukrainian,7.950946092605591,March
Pro-Russian,4.26208883523941,March
Pro-Ukrainian,10.115782022476196,March
Pro-Ukrainian,9.935312271118164,March
Pro-Russian,1.4232154190540314,March
Pro-Ukrainian,10.230408906936646,March
Pro-Ukrainian,10.6600821018219,March
Pro-Russian,4.9517300724983215,March
Pro-Russian,2.4349619448184967,March
Pro-Ukrainian,10.426276922225952,March
Pro-Ukrainian,10.659844875335693,March
Pro-Ukrainian,9.298762679100037,March
Pro-Ukrainian,9.486117959022522,March
Pro-Ukrainian,5.416022539138794,March
Pro-Ukrainian,7.883628010749817,March
Pro-Ukrainian,10.214875936508179,March
Pro-Ukrainian,5.78431248664856,March
Pro-Ukrainian,10.08170485496521,March
Pro-Ukrainian,10.103448629379272,March
Pro-Ukrainian,9.81474757194519,March
Pro-Ukrainian,10.538163185119629,March
Pro-Ukrainian,10.204249620437622,March
Pro-Ukrainian,9.979388117790222,March
Pro-Ukrainian,9.301530718803406,March
Pro-Ukrainian,10.311861038208008,March
Pro-Ukrainian,8.313314318656921,March
Pro-Ukrainian,10.620781183242798,March
Pro-Ukrainian,9.979816675186157,March
Pro-Ukrainian,7.871428728103638,March
Pro-Ukrainian,10.610949993133545,March
Pro-Ukrainian,9.89616870880127,March
Pro-Ukrainian,7.777733206748962,March
Pro-Ukrainian,10.070685148239136,March
Pro-Ukrainian,8.592931032180786,March
Pro-Ukrainian,9.686830639839172,March
Pro-Ukrainian,9.989633560180664,March
Pro-Russian,2.3658017814159393,March
Pro-Ukrainian,10.037156343460083,March
Pro-Ukrainian,10.014455318450928,March
Pro-Ukrainian,10.395094156265259,March
Pro-Ukrainian,10.891605615615845,March
Pro-Ukrainian,10.429657697677612,March
Pro-Ukrainian,10.773043632507324,March
Pro-Ukrainian,6.8318963050842285,March
Pro-Ukrainian,10.145069360733032,March
Pro-Russian,4.151314795017242,March
Pro-Russian,3.9642420411109924,March
Pro-Ukrainian,10.672913789749146,March
Pro-Ukrainian,10.390863418579102,March
Pro-Ukrainian,7.191060781478882,March
Pro-Ukrainian,10.542898178100586,March
Pro-Ukrainian,10.419642925262451,March
Pro-Ukrainian,10.413520336151123,March
Pro-Ukrainian,9.082674384117126,March
Pro-Ukrainian,9.484245777130127,March
Pro-Ukrainian,6.359933018684387,March
Pro-Ukrainian,8.576686978340149,March
Pro-Ukrainian,9.686925411224365,March
Pro-Ukrainian,10.024716854095459,March
Pro-Ukrainian,10.103206634521484,March
Pro-Ukrainian,10.219300985336304,March
Pro-Ukrainian,10.298813581466675,March
Pro-Ukrainian,10.419223308563232,March
Pro-Ukrainian,10.568965673446655,March
Pro-Ukrainian,9.497143626213074,March
Pro-Ukrainian,9.55101728439331,March
Pro-Ukrainian,10.23215651512146,March
Pro-Ukrainian,11.083930730819702,March
Pro-Russian,2.983466684818268,March
Pro-Ukrainian,10.582501888275146,March
Pro-Ukrainian,10.344266891479492,March
Pro-Ukrainian,10.682878494262695,March
Pro-Ukrainian,7.161957621574402,March
Pro-Ukrainian,10.800942182540894,March
Pro-Ukrainian,9.748135209083557,March
Pro-Ukrainian,10.442054271697998,March
Pro-Ukrainian,9.907376766204834,March
Pro-Ukrainian,10.925930738449097,March
Pro-Ukrainian,5.089514851570129,March
Pro-Ukrainian,9.47634756565094,March
Pro-Russian,4.700617492198944,March
Pro-Ukrainian,10.267796516418457,March
Pro-Ukrainian,10.408990383148193,March
Pro-Ukrainian,6.272145509719849,March
Pro-Ukrainian,9.646022915840149,March
Pro-Ukrainian,10.103229284286499,March
Pro-Ukrainian,5.372169017791748,March
Pro-Ukrainian,9.582633376121521,March
Pro-Ukrainian,9.4492107629776,March
Pro-Ukrainian,5.392724871635437,March
Pro-Ukrainian,10.334718227386475,March
Pro-Ukrainian,10.389933586120605,March
Pro-Ukrainian,9.744365811347961,March
Pro-Ukrainian,6.8897926807403564,March
Pro-Ukrainian,10.392786264419556,March
Pro-Ukrainian,8.270639777183533,March
Pro-Russian,1.4568953216075897,March
Pro-Ukrainian,9.987124800682068,March
Pro-Russian,4.983527064323425,March
Pro-Ukrainian,9.235728979110718,March
Pro-Ukrainian,10.647450685501099,March
Pro-Ukrainian,9.759342670440674,March
Pro-Ukrainian,9.855780601501465,March
Pro-Russian,2.2174598276615143,March
Pro-Ukrainian,9.380224347114563,March
Pro-Ukrainian,10.70955753326416,March
Pro-Ukrainian,10.320371389389038,March
Pro-Ukrainian,10.614097118377686,March
Pro-Ukrainian,10.761715173721313,March
Pro-Ukrainian,8.547879457473755,March
Pro-Ukrainian,10.720274448394775,March
Pro-Ukrainian,10.530784130096436,March
Pro-Ukrainian,10.713684558868408,March
Pro-Ukrainian,6.683248281478882,March
Pro-Ukrainian,10.376510620117188,March
Pro-Ukrainian,9.963127374649048,March
Pro-Ukrainian,9.432957172393799,March
Pro-Ukrainian,10.434705018997192,March
Pro-Ukrainian,10.214512348175049,March
Pro-Ukrainian,10.596104860305786,March
Pro-Ukrainian,10.429550409317017,March
Pro-Ukrainian,10.20378828048706,March
Pro-Ukrainian,9.947414994239807,March
Pro-Ukrainian,9.793311357498169,March
Pro-Ukrainian,9.780091047286987,March
Pro-Ukrainian,10.356653928756714,March
Pro-Ukrainian,9.454074501991272,March
Pro-Ukrainian,9.478341341018677,March
Pro-Ukrainian,10.029703378677368,March
Pro-Ukrainian,8.892328143119812,March
Pro-Ukrainian,10.705204010009766,March
Pro-Ukrainian,8.609150648117065,March
Pro-Ukrainian,10.486679077148438,March
Pro-Russian,4.519616961479187,March
Pro-Ukrainian,10.040813684463501,March
Pro-Ukrainian,9.973956942558289,March
Pro-Ukrainian,10.091646909713745,March
Pro-Ukrainian,10.171077251434326,March
Pro-Ukrainian,10.099039077758789,March
Pro-Ukrainian,10.320403575897217,March
Pro-Ukrainian,10.183281898498535,March
Pro-Ukrainian,10.183370113372803,March
Pro-Ukrainian,10.249619483947754,March
Pro-Ukrainian,10.244227647781372,March
Pro-Ukrainian,10.260975360870361,March
Pro-Ukrainian,7.177762389183044,March
Pro-Ukrainian,8.269434571266174,March
Pro-Ukrainian,9.170123934745789,March
Pro-Ukrainian,9.95672345161438,March
Pro-Ukrainian,7.474797368049622,March
Pro-Ukrainian,9.717862010002136,March
Pro-Ukrainian,10.18717646598816,March
Pro-Ukrainian,10.86540937423706,March
Pro-Ukrainian,10.375261306762695,March
Pro-Ukrainian,9.543589353561401,March
Pro-Ukrainian,9.770170450210571,March
Pro-Ukrainian,9.550926685333252,March
Pro-Ukrainian,10.530029535293579,March
Pro-Ukrainian,9.706193804740906,March
Pro-Ukrainian,11.055295467376709,March
Pro-Ukrainian,6.853046417236328,March
Pro-Ukrainian,9.443825483322144,March
Pro-Ukrainian,9.243140816688538,March
Pro-Russian,3.904561698436737,March
Pro-Ukrainian,9.71994698047638,March
Pro-Ukrainian,10.186240673065186,March
Pro-Ukrainian,10.006171464920044,March
Pro-Ukrainian,10.854771137237549,March
Pro-Ukrainian,9.580057263374329,March
Pro-Ukrainian,10.40153980255127,March
Pro-Ukrainian,5.488693118095398,March
Pro-Ukrainian,10.617704391479492,March
Pro-Ukrainian,6.204794645309448,March
Pro-Ukrainian,6.7407941818237305,March
Pro-Ukrainian,7.238619923591614,March
Pro-Ukrainian,10.440860986709595,March
Pro-Ukrainian,10.730071067810059,March
Pro-Ukrainian,10.210034847259521,March
Pro-Ukrainian,10.198255777359009,March
Pro-Ukrainian,9.863324165344238,March
Pro-Ukrainian,10.230220556259155,March
Pro-Ukrainian,10.546149015426636,March
Pro-Ukrainian,11.1409330368042,March
Pro-Ukrainian,10.031976699829102,March
Pro-Ukrainian,9.800975918769836,March
Pro-Russian,4.40741628408432,March
Pro-Russian,3.992108106613159,March
Pro-Ukrainian,11.058917045593262,March
Pro-Ukrainian,7.338380217552185,March
Pro-Ukrainian,10.700219869613647,March
Pro-Ukrainian,10.272741317749023,March
Pro-Ukrainian,10.8713960647583,March
Pro-Ukrainian,10.221201181411743,March
Pro-Russian,2.506447732448578,March
Pro-Ukrainian,10.417846441268921,March
Pro-Ukrainian,9.972869157791138,March
Pro-Ukrainian,10.16356110572815,March
Pro-Russian,3.9513185620307922,March
Pro-Ukrainian,10.598825216293335,March
Pro-Ukrainian,10.67057490348816,March
Pro-Ukrainian,9.64462399482727,March
Pro-Ukrainian,7.123045325279236,March
Pro-Ukrainian,9.438724517822266,March
Pro-Ukrainian,9.249064922332764,March
Pro-Ukrainian,9.09467339515686,March
Pro-Ukrainian,10.048351287841797,March
Pro-Ukrainian,9.786705374717712,March
Pro-Ukrainian,9.948996305465698,March
Pro-Ukrainian,5.799810886383057,March
Pro-Ukrainian,8.480894565582275,March
Pro-Ukrainian,10.801595449447632,March
Pro-Ukrainian,10.590782165527344,March
Pro-Ukrainian,6.122806668281555,March
Pro-Ukrainian,10.3098464012146,March
Pro-Russian,2.6320981979370117,March
Pro-Ukrainian,10.906015634536743,March
Pro-Ukrainian,10.060772895812988,March
Pro-Ukrainian,10.560038089752197,March
Pro-Ukrainian,10.571321249008179,March
Pro-Ukrainian,10.47981858253479,March
Pro-Ukrainian,9.165059924125671,March
Pro-Ukrainian,9.806054830551147,March
Pro-Ukrainian,10.213040113449097,March
Pro-Ukrainian,10.570956468582153,March
Pro-Ukrainian,10.767573118209839,March
Pro-Ukrainian,9.699220657348633,March
Pro-Ukrainian,9.12050187587738,March
Pro-Ukrainian,10.577216148376465,March
Pro-Ukrainian,6.073552370071411,March
Pro-Ukrainian,10.160080194473267,March
Pro-Ukrainian,10.110108852386475,March
Pro-Ukrainian,10.060862302780151,March
Pro-Russian,4.5260754227638245,March
Pro-Russian,3.379029929637909,March
Pro-Ukrainian,9.74051296710968,March
Pro-Ukrainian,9.799290299415588,March
Pro-Ukrainian,10.560628175735474,March
Pro-Ukrainian,10.3513503074646,March
Pro-Ukrainian,10.072946548461914,March
Pro-Ukrainian,10.30082106590271,March
Pro-Ukrainian,9.738815426826477,March
Pro-Ukrainian,10.606870651245117,March
Pro-Ukrainian,11.146975755691528,March
Pro-Ukrainian,10.677093267440796,March
Pro-Ukrainian,9.71262514591217,March
Pro-Ukrainian,10.312234163284302,March
Pro-Russian,3.0206406116485596,March
Pro-Ukrainian,10.932461023330688,March
Pro-Ukrainian,9.812488555908203,March
Pro-Ukrainian,10.161682367324829,March
Pro-Ukrainian,9.809452891349792,March
Pro-Ukrainian,10.577092170715332,March
Pro-Ukrainian,11.08130693435669,March
Pro-Ukrainian,9.850631356239319,March
Pro-Ukrainian,10.167725086212158,March
Pro-Ukrainian,10.722417831420898,March
Pro-Ukrainian,9.861924052238464,March
Pro-Ukrainian,10.301178693771362,March
Pro-Ukrainian,9.332607984542847,March
Pro-Russian,2.0090925693511963,March
Pro-Ukrainian,9.527561068534851,March
Pro-Ukrainian,10.125386714935303,March
Pro-Ukrainian,10.733492374420166,March
Pro-Ukrainian,10.368549823760986,March
Pro-Ukrainian,9.830750823020935,March
Pro-Ukrainian,8.836445212364197,March
Pro-Ukrainian,10.414105653762817,March
Pro-Ukrainian,10.895777940750122,March
Pro-Russian,4.346790015697479,March
Pro-Ukrainian,10.2413010597229,March
Pro-Ukrainian,8.159775733947754,March
Pro-Russian,4.296237826347351,March
Pro-Ukrainian,10.120943784713745,March
Pro-Ukrainian,10.151234865188599,March
Pro-Ukrainian,10.638154745101929,March
Pro-Ukrainian,9.948921799659729,March
Pro-Ukrainian,10.741750001907349,March
Pro-Ukrainian,10.519824028015137,March
Pro-Ukrainian,9.679219126701355,March
Pro-Ukrainian,9.164321422576904,March
Pro-Ukrainian,10.422377586364746,March
Pro-Ukrainian,10.088146924972534,March
Pro-Ukrainian,9.792671799659729,March
Pro-Ukrainian,5.115947723388672,March
Pro-Ukrainian,10.269503593444824,March
Pro-Ukrainian,9.829787611961365,March
Pro-Ukrainian,6.4440178871154785,March
Pro-Ukrainian,9.218146800994873,March
Pro-Ukrainian,10.117042064666748,March
Pro-Ukrainian,7.657727003097534,March
Pro-Ukrainian,10.23669719696045,March
Pro-Ukrainian,11.03724479675293,March
Pro-Ukrainian,9.80692446231842,March
Pro-Ukrainian,9.52759563922882,March
Pro-Ukrainian,10.37661075592041,March
Pro-Ukrainian,10.28989553451538,March
Pro-Russian,4.486759603023529,March
Pro-Ukrainian,9.384941458702087,March
Pro-Russian,3.8497886061668396,March
Pro-Ukrainian,10.08229374885559,March
Pro-Ukrainian,9.844632744789124,March
Pro-Ukrainian,10.730206966400146,March
Pro-Ukrainian,10.785458087921143,March
Pro-Ukrainian,10.539982318878174,March
Pro-Ukrainian,9.275771379470825,March
Pro-Ukrainian,9.87036943435669,March
Pro-Ukrainian,10.861181020736694,March
Pro-Ukrainian,10.37232518196106,March
Pro-Ukrainian,10.02522349357605,March
Pro-Ukrainian,11.49727463722229,March
Pro-Ukrainian,9.566757082939148,March
Pro-Ukrainian,10.57572603225708,March
Pro-Ukrainian,10.458863973617554,March
Pro-Russian,1.8613682687282562,March
Pro-Ukrainian,10.256534814834595,March
Pro-Ukrainian,10.849124193191528,March
Pro-Ukrainian,10.18573522567749,March
Pro-Ukrainian,9.830507040023804,March
Pro-Ukrainian,9.777995347976685,March
Pro-Ukrainian,9.897881746292114,March
Pro-Ukrainian,8.878446221351624,March
Pro-Ukrainian,10.192326307296753,March
Pro-Ukrainian,8.68667483329773,March
Pro-Ukrainian,10.646981000900269,March
Pro-Ukrainian,6.336848139762878,March
Pro-Ukrainian,8.53587806224823,March
Pro-Ukrainian,9.04458999633789,March
Pro-Ukrainian,6.606578826904297,March
Pro-Ukrainian,9.971958994865417,March
Pro-Ukrainian,11.167256832122803,March
Pro-Russian,3.096097707748413,March
Pro-Ukrainian,6.836634278297424,March
Pro-Ukrainian,9.233313798904419,March
Pro-Ukrainian,9.959112405776978,March
Pro-Ukrainian,10.09290099143982,March
Pro-Ukrainian,11.36309027671814,March
Pro-Ukrainian,10.871515274047852,March
Pro-Ukrainian,9.674743413925171,March
Pro-Ukrainian,10.669771432876587,March
Pro-Ukrainian,10.21601676940918,March
Pro-Ukrainian,10.399088859558105,March
Pro-Ukrainian,10.495456457138062,March
Pro-Ukrainian,10.53210973739624,March
Pro-Ukrainian,10.421829223632812,March
Pro-Ukrainian,10.158640146255493,March
Pro-Ukrainian,9.988535642623901,March
Pro-Ukrainian,10.733880996704102,March
Pro-Ukrainian,10.441519021987915,March
Pro-Ukrainian,10.324089527130127,March
Pro-Ukrainian,8.297253847122192,March
Pro-Ukrainian,11.036555767059326,March
Pro-Ukrainian,10.562610626220703,March
Pro-Ukrainian,9.709097146987915,March
Pro-Ukrainian,10.726906061172485,March
Pro-Ukrainian,9.66350257396698,March
Pro-Ukrainian,8.60320508480072,March
Pro-Russian,3.0563071370124817,March
Pro-Ukrainian,10.231467485427856,March
Pro-Ukrainian,10.759795904159546,March
Pro-Ukrainian,10.947204828262329,March
Pro-Ukrainian,10.272395610809326,March
Pro-Ukrainian,10.081326961517334,March
Pro-Ukrainian,9.3965083360672,March
Pro-Ukrainian,8.769329190254211,March
Pro-Ukrainian,9.000831246376038,March
Pro-Ukrainian,10.051785707473755,March
Pro-Ukrainian,10.806152820587158,March
Pro-Ukrainian,10.722968578338623,March
Pro-Ukrainian,10.418379306793213,March
Pro-Ukrainian,10.545895099639893,March
Pro-Ukrainian,10.211137533187866,March
Pro-Ukrainian,9.751134514808655,March
Pro-Ukrainian,10.65758466720581,March
Pro-Ukrainian,10.691183805465698,March
Pro-Ukrainian,10.058565139770508,March
Pro-Ukrainian,10.448089838027954,March
Pro-Russian,4.207121431827545,March
Pro-Ukrainian,10.652456283569336,March
Pro-Ukrainian,11.484953165054321,March
Pro-Ukrainian,10.14404296875,March
Pro-Ukrainian,10.486538410186768,March
Pro-Ukrainian,10.27478814125061,March
Pro-Ukrainian,10.256330966949463,March
Pro-Ukrainian,8.041591048240662,March
Pro-Ukrainian,10.129210948944092,March
Pro-Ukrainian,10.467764139175415,March
Pro-Ukrainian,9.856157898902893,March
Pro-Ukrainian,9.764553308486938,March
Pro-Ukrainian,9.838489294052124,March
Pro-Ukrainian,10.156079530715942,March
Pro-Ukrainian,10.571064949035645,March
Pro-Ukrainian,10.573222637176514,March
Pro-Ukrainian,9.871718287467957,March
Pro-Russian,3.2218238711357117,March
Pro-Ukrainian,10.115724802017212,March
Pro-Ukrainian,8.666793704032898,March
Pro-Ukrainian,10.085868835449219,March
Pro-Russian,3.5684016346931458,March
Pro-Ukrainian,9.714053869247437,March
Pro-Ukrainian,10.51153302192688,March
Pro-Ukrainian,10.573956966400146,March
Pro-Ukrainian,10.728200674057007,April
Pro-Ukrainian,7.647541165351868,April
Pro-Ukrainian,9.30757761001587,April
Pro-Ukrainian,10.532516241073608,April
Pro-Ukrainian,10.32524824142456,April
Pro-Ukrainian,9.752182364463806,April
Pro-Ukrainian,9.963675141334534,April
Pro-Ukrainian,9.502014517784119,April
Pro-Ukrainian,9.944433569908142,April
Pro-Ukrainian,10.229706764221191,April
Pro-Ukrainian,10.95071792602539,April
Pro-Ukrainian,9.888275265693665,April
Pro-Ukrainian,5.135252475738525,April
Pro-Ukrainian,5.067920088768005,April
Pro-Ukrainian,10.580044984817505,April
Pro-Ukrainian,10.125782489776611,April
Pro-Ukrainian,10.313992500305176,April
Pro-Ukrainian,10.508254766464233,April
Pro-Ukrainian,7.5479501485824585,April
Pro-Ukrainian,10.232822895050049,April
Pro-Ukrainian,9.622870087623596,April
Pro-Ukrainian,9.20351266860962,April
Pro-Ukrainian,10.738669633865356,April
Pro-Ukrainian,11.008493900299072,April
Pro-Russian,2.2420740127563477,April
Pro-Russian,2.279435396194458,April
Pro-Ukrainian,10.305733680725098,April
Pro-Ukrainian,9.931893348693848,April
Pro-Ukrainian,10.966531038284302,April
Pro-Ukrainian,7.680253386497498,April
Pro-Ukrainian,10.132547616958618,April
Pro-Ukrainian,10.736609697341919,April
Pro-Ukrainian,10.719877481460571,April
Pro-Ukrainian,8.151177167892456,April
Pro-Russian,4.274546802043915,April
Pro-Ukrainian,9.6337229013443,April
Pro-Ukrainian,10.191290378570557,April
Pro-Ukrainian,6.565048098564148,April
Pro-Ukrainian,9.911558628082275,April
Pro-Ukrainian,10.215672254562378,April
Pro-Ukrainian,9.724271297454834,April
Pro-Ukrainian,10.15820026397705,April
Pro-Russian,4.268937408924103,April
Pro-Ukrainian,10.15691876411438,April
Pro-Ukrainian,10.983370542526245,April
Pro-Ukrainian,10.140540599822998,April
Pro-Ukrainian,9.927412867546082,April
Pro-Ukrainian,5.087034702301025,April
Pro-Ukrainian,10.660340785980225,April
Pro-Ukrainian,10.517734289169312,April
Pro-Ukrainian,10.153099298477173,April
Pro-Ukrainian,10.589874982833862,April
Pro-Ukrainian,10.580693483352661,April
Pro-Ukrainian,9.720007181167603,April
Pro-Ukrainian,10.126259326934814,April
Pro-Ukrainian,9.550974369049072,April
Pro-Ukrainian,8.244411945343018,April
Pro-Ukrainian,8.92618477344513,April
Pro-Ukrainian,10.829935073852539,April
Pro-Ukrainian,7.601901292800903,April
Pro-Ukrainian,10.269666910171509,April
Pro-Ukrainian,9.929142594337463,April
Pro-Ukrainian,10.204547643661499,April
Pro-Ukrainian,10.926507711410522,April
Pro-Ukrainian,9.258431792259216,April
Pro-Ukrainian,9.261527061462402,April
Pro-Ukrainian,10.294409990310669,April
Pro-Ukrainian,11.396996974945068,April
Pro-Ukrainian,10.566160678863525,April
Pro-Ukrainian,9.858754277229309,April
Pro-Ukrainian,8.99967610836029,April
Pro-Ukrainian,9.896830916404724,April
Pro-Ukrainian,10.353901386260986,April
Pro-Ukrainian,10.56596040725708,April
Pro-Ukrainian,11.186773777008057,April
Pro-Ukrainian,9.713462591171265,April
Pro-Russian,2.0833323895931244,April
Pro-Ukrainian,10.391860008239746,April
Pro-Russian,3.2446199655532837,April
Pro-Russian,3.156171441078186,April
Pro-Ukrainian,9.710135459899902,April
Pro-Ukrainian,10.278823375701904,April
Pro-Ukrainian,10.327438116073608,April
Pro-Ukrainian,10.623255968093872,April
Pro-Ukrainian,9.630322456359863,April
Pro-Russian,4.999842941761017,April
