Sentiment,Score,Month
Pro-Ukrainian,10.001802444458008,February
Pro-Ukrainian,10.600072145462036,February
Pro-Ukrainian,10.376591682434082,February
Pro-Ukrainian,6.025987863540649,February
Pro-Ukrainian,9.714129567146301,February
Pro-Ukrainian,9.529466032981873,February
Pro-Ukrainian,10.29586911201477,February
Pro-Russian,4.764198064804077,February
Pro-Ukrainian,9.998809099197388,February
Pro-Ukrainian,9.901396632194519,February
Pro-Ukrainian,7.845333218574524,February
Pro-Russian,2.259913980960846,February
Pro-Ukrainian,10.510518550872803,February
Pro-Ukrainian,10.051045417785645,February
Pro-Ukrainian,9.469676613807678,February
Pro-Ukrainian,9.798865914344788,February
Pro-Ukrainian,8.894214630126953,February
Pro-Ukrainian,9.863672256469727,February
Pro-Ukrainian,6.618568301200867,February
Pro-Ukrainian,10.191951990127563,February
Pro-Ukrainian,9.971671104431152,February
Pro-Ukrainian,10.247050523757935,February
Pro-Ukrainian,9.80773150920868,February
Pro-Ukrainian,10.603526830673218,February
Pro-Russian,1.8764178454875946,February
Pro-Ukrainian,9.345345497131348,February
Pro-Ukrainian,8.739811182022095,February
Pro-Ukrainian,10.409737825393677,February
Pro-Russian,4.596536457538605,February
Pro-Russian,1.9886203110218048,February
Pro-Ukrainian,8.05065631866455,February
Pro-Ukrainian,5.74652373790741,February
Pro-Ukrainian,10.178474187850952,February
Pro-Ukrainian,10.286771059036255,February
Pro-Ukrainian,10.226407051086426,February
Pro-Ukrainian,9.864752888679504,February
Pro-Ukrainian,10.308265686035156,February
Pro-Ukrainian,9.504245519638062,February
Pro-Ukrainian,9.925146698951721,February
Pro-Ukrainian,6.098344326019287,February
Pro-Ukrainian,10.123645067214966,February
Pro-Russian,3.2305213809013367,February
Pro-Ukrainian,9.378567934036255,February
Pro-Ukrainian,9.50617253780365,February
Pro-Ukrainian,10.371756553649902,February
Pro-Ukrainian,9.334641098976135,February
Pro-Ukrainian,9.59546983242035,February
Pro-Ukrainian,9.553205370903015,February
Pro-Ukrainian,10.030320882797241,February
Pro-Ukrainian,9.4471675157547,February
Pro-Ukrainian,9.946593046188354,February
Pro-Russian,3.822947144508362,February
Pro-Ukrainian,9.74502980709076,February
Pro-Ukrainian,9.413277506828308,February
Pro-Ukrainian,10.415610074996948,February
Pro-Ukrainian,10.62428593635559,February
Pro-Russian,1.9766481220722198,February
Pro-Ukrainian,5.145496129989624,February
Pro-Ukrainian,8.167641162872314,February
Pro-Ukrainian,9.6301931142807,February
Pro-Ukrainian,10.251901149749756,February
Pro-Ukrainian,10.143252611160278,February
Pro-Ukrainian,8.55598270893097,February
Pro-Ukrainian,10.26654601097107,February
Pro-Ukrainian,8.490778803825378,February
Pro-Ukrainian,7.362015247344971,February
Pro-Ukrainian,9.755185842514038,February
Pro-Ukrainian,6.320849061012268,February
Pro-Ukrainian,9.554628133773804,February
Pro-Ukrainian,7.267078757286072,February
Pro-Ukrainian,9.893021583557129,February
Pro-Ukrainian,10.505675077438354,February
Pro-Ukrainian,8.243522644042969,February
Pro-Ukrainian,9.825697541236877,February
Pro-Russian,3.9062869548797607,February
Pro-Ukrainian,9.724249243736267,February
Pro-Ukrainian,10.30339002609253,February
Pro-Russian,4.233207702636719,February
Pro-Ukrainian,9.85361099243164,February
Pro-Ukrainian,9.445651769638062,February
Pro-Ukrainian,10.6388521194458,February
Pro-Ukrainian,10.264157056808472,February
Pro-Ukrainian,10.761500597000122,February
Pro-Ukrainian,10.059831142425537,February
Pro-Ukrainian,9.312716126441956,February
Pro-Ukrainian,9.873222708702087,February
Pro-Ukrainian,5.1441890001297,February
Pro-Ukrainian,10.013689994812012,February
Pro-Ukrainian,9.216249585151672,February
Pro-Ukrainian,10.793715715408325,February
Pro-Ukrainian,9.911122918128967,February
Pro-Ukrainian,9.336478114128113,February
Pro-Ukrainian,10.345005989074707,February
Pro-Ukrainian,10.238690376281738,February
Pro-Ukrainian,9.929567575454712,February
Pro-Ukrainian,10.212948322296143,February
Pro-Russian,2.0333413779735565,February
Pro-Ukrainian,10.050653219223022,February
Pro-Ukrainian,10.652971267700195,February
Pro-Ukrainian,9.932739734649658,February
Pro-Russian,3.420191705226898,February
Pro-Ukrainian,10.019081830978394,February
Pro-Ukrainian,10.548831224441528,February
Pro-Ukrainian,8.452242016792297,February
Pro-Ukrainian,9.84498143196106,February
Pro-Ukrainian,10.456289052963257,February
Pro-Ukrainian,5.624953508377075,February
Pro-Ukrainian,9.936310648918152,February
Pro-Ukrainian,10.343527793884277,February
Pro-Ukrainian,10.07072925567627,February
Pro-Ukrainian,10.481933355331421,February
Pro-Ukrainian,10.675468444824219,February
Pro-Ukrainian,9.331430196762085,February
Pro-Ukrainian,10.158323049545288,February
Pro-Ukrainian,10.879929065704346,February
Pro-Ukrainian,10.710816383361816,February
Pro-Ukrainian,9.831182956695557,February
Pro-Ukrainian,10.285024642944336,February
Pro-Ukrainian,7.117600440979004,February
Pro-Ukrainian,9.748067855834961,February
Pro-Ukrainian,6.065068244934082,February
Pro-Ukrainian,9.931318163871765,February
Pro-Ukrainian,10.239049196243286,February
Pro-Ukrainian,9.80786919593811,February
Pro-Ukrainian,9.962288737297058,February
Pro-Ukrainian,10.139164924621582,February
Pro-Ukrainian,10.088028907775879,February
Pro-Ukrainian,9.710617661476135,February
Pro-Ukrainian,9.870028495788574,February
Pro-Ukrainian,9.832482933998108,February
Pro-Ukrainian,10.047527551651001,February
Pro-Russian,4.7284069657325745,February
Pro-Ukrainian,9.985886812210083,February
Pro-Ukrainian,9.85059142112732,February
Pro-Ukrainian,9.619861841201782,February
Pro-Russian,3.2305213809013367,February
Pro-Ukrainian,9.593603014945984,February
Pro-Ukrainian,10.140069723129272,February
Pro-Ukrainian,9.96781051158905,February
Pro-Ukrainian,7.256273031234741,February
Pro-Ukrainian,9.781351685523987,February
Pro-Ukrainian,9.840194582939148,February
Pro-Ukrainian,10.09960651397705,February
Pro-Ukrainian,10.170624256134033,February
Pro-Ukrainian,10.61789870262146,February
Pro-Ukrainian,9.500869512557983,February
Pro-Ukrainian,10.205720663070679,February
Pro-Ukrainian,9.301073551177979,February
Pro-Ukrainian,10.6204354763031,February
Pro-Ukrainian,9.940761923789978,February
Pro-Ukrainian,9.728334546089172,February
Pro-Ukrainian,10.031043291091919,February
Pro-Ukrainian,9.682437181472778,February
Pro-Ukrainian,10.574910640716553,February
Pro-Ukrainian,10.03971815109253,February
Pro-Ukrainian,10.095075368881226,February
Pro-Ukrainian,9.965053796768188,February
Pro-Ukrainian,8.846335411071777,February
Pro-Ukrainian,9.973146915435791,February
Pro-Ukrainian,10.147614479064941,February
Pro-Ukrainian,9.9413400888443,February
Pro-Ukrainian,9.619628190994263,February
Pro-Ukrainian,9.008943438529968,February
Pro-Ukrainian,10.413780212402344,February
Pro-Ukrainian,10.023452043533325,February
Pro-Ukrainian,9.93778109550476,February
Pro-Ukrainian,10.576894283294678,February
Pro-Ukrainian,9.656397700309753,February
Pro-Russian,4.253622889518738,February
Pro-Russian,3.8043877482414246,February
Pro-Russian,2.0235268771648407,February
Pro-Ukrainian,10.529468059539795,February
Pro-Ukrainian,9.805923104286194,February
Pro-Ukrainian,9.978991746902466,February
Pro-Russian,3.702755868434906,February
Pro-Ukrainian,9.956097602844238,February
Pro-Ukrainian,9.500597715377808,February
Pro-Ukrainian,10.180585384368896,February
Pro-Ukrainian,10.284243822097778,February
Pro-Russian,3.3740001916885376,February
Pro-Ukrainian,10.399659872055054,February
Pro-Ukrainian,6.778336763381958,February
Pro-Ukrainian,10.864194631576538,February
Pro-Ukrainian,9.009698033332825,February
Pro-Ukrainian,10.697829723358154,February
Pro-Ukrainian,10.613059997558594,February
Pro-Ukrainian,10.209039449691772,February
Pro-Ukrainian,9.478827118873596,February
Pro-Ukrainian,9.214897155761719,February
Pro-Ukrainian,10.022515058517456,February
Pro-Ukrainian,9.783447980880737,February
Pro-Ukrainian,9.385088682174683,February
Pro-Ukrainian,10.393017530441284,February
Pro-Ukrainian,9.878579378128052,February
Pro-Ukrainian,9.159257411956787,February
Pro-Ukrainian,10.189591646194458,February
Pro-Ukrainian,10.543922185897827,February
Pro-Ukrainian,10.558737516403198,February
Pro-Ukrainian,10.04487156867981,February
Pro-Ukrainian,10.682891607284546,February
Pro-Ukrainian,9.626775979995728,February
Pro-Ukrainian,9.921107292175293,February
Pro-Ukrainian,9.92868721485138,February
Pro-Russian,3.1347879767417908,February
Pro-Ukrainian,10.204192399978638,February
Pro-Ukrainian,9.750468730926514,February
Pro-Ukrainian,9.06782865524292,February
Pro-Russian,3.828074634075165,February
Pro-Ukrainian,10.666269063949585,February
Pro-Ukrainian,9.839356541633606,February
Pro-Ukrainian,9.737793207168579,February
Pro-Ukrainian,7.974939346313477,February
Pro-Ukrainian,9.711899757385254,February
Pro-Ukrainian,10.080522298812866,February
Pro-Ukrainian,10.596108436584473,February
Pro-Ukrainian,9.839775562286377,February
Pro-Russian,2.419273555278778,February
Pro-Ukrainian,9.827290177345276,February
Pro-Ukrainian,10.746526718139648,February
Pro-Ukrainian,9.239115118980408,February
Pro-Ukrainian,9.926840662956238,February
Pro-Ukrainian,9.764084219932556,February
Pro-Ukrainian,10.341796875,February
Pro-Ukrainian,10.319434404373169,February
Pro-Ukrainian,9.406185746192932,February
Pro-Ukrainian,10.572073459625244,February
Pro-Ukrainian,9.595545530319214,February
Pro-Ukrainian,9.973189234733582,February
Pro-Ukrainian,9.70233678817749,February
Pro-Ukrainian,9.78636920452118,February
Pro-Ukrainian,9.69051480293274,February
Pro-Ukrainian,9.971385598182678,February
Pro-Ukrainian,10.370123386383057,February
Pro-Ukrainian,9.985867142677307,February
Pro-Ukrainian,9.876465797424316,February
Pro-Ukrainian,10.195205211639404,February
Pro-Ukrainian,9.978344440460205,February
Pro-Ukrainian,8.531548976898193,February
Pro-Ukrainian,7.17079758644104,February
Pro-Ukrainian,9.081991910934448,February
Pro-Ukrainian,8.919478058815002,February
Pro-Ukrainian,10.678033828735352,February
Pro-Ukrainian,10.435768365859985,February
Pro-Ukrainian,8.803408145904541,February
Pro-Ukrainian,10.298815965652466,February
Pro-Ukrainian,9.831125736236572,February
Pro-Ukrainian,9.74409818649292,February
Pro-Ukrainian,11.098910570144653,February
Pro-Ukrainian,9.4400155544281,February
Pro-Ukrainian,9.708169102668762,February
Pro-Ukrainian,9.400746822357178,February
Pro-Ukrainian,10.430750846862793,February
Pro-Ukrainian,9.658467769622803,February
Pro-Ukrainian,10.114492177963257,February
Pro-Ukrainian,10.43341875076294,February
Pro-Ukrainian,10.355842113494873,February
Pro-Ukrainian,9.685683250427246,February
Pro-Ukrainian,10.175327062606812,February
Pro-Ukrainian,10.443370342254639,February
Pro-Ukrainian,10.229835510253906,February
Pro-Ukrainian,10.978490114212036,February
Pro-Ukrainian,9.402876496315002,February
Pro-Ukrainian,9.616554379463196,February
Pro-Ukrainian,10.02237319946289,February
Pro-Ukrainian,9.958548545837402,February
Pro-Ukrainian,9.681767225265503,February
Pro-Ukrainian,10.812644958496094,February
Pro-Ukrainian,9.871424436569214,February
Pro-Ukrainian,10.33947229385376,February
Pro-Ukrainian,10.07054090499878,February
Pro-Ukrainian,10.491658449172974,February
Pro-Ukrainian,10.409073829650879,February
Pro-Ukrainian,9.893564581871033,February
Pro-Ukrainian,10.059075355529785,February
Pro-Ukrainian,10.712664127349854,February
Pro-Ukrainian,10.078003406524658,February
Pro-Ukrainian,9.511657357215881,February
Pro-Ukrainian,10.420033931732178,February
Pro-Ukrainian,9.568331837654114,February
Pro-Ukrainian,10.09956955909729,February
Pro-Ukrainian,9.465624690055847,February
Pro-Ukrainian,9.631332159042358,February
Pro-Ukrainian,10.297454595565796,February
Pro-Ukrainian,9.665356874465942,February
Pro-Ukrainian,10.042951107025146,February
Pro-Ukrainian,9.879993796348572,February
Pro-Russian,3.9258652925491333,February
Pro-Ukrainian,10.072015523910522,February
Pro-Ukrainian,9.569180607795715,February
Pro-Ukrainian,10.394620895385742,February
Pro-Ukrainian,10.329667329788208,February
Pro-Ukrainian,8.95361840724945,February
Pro-Ukrainian,10.009123086929321,February
Pro-Russian,2.642177641391754,February
Pro-Ukrainian,9.747042655944824,February
Pro-Ukrainian,10.866421461105347,February
Pro-Ukrainian,10.335774421691895,February
Pro-Ukrainian,9.295881390571594,February
Pro-Ukrainian,9.716562032699585,February
Pro-Ukrainian,10.34447431564331,February
Pro-Ukrainian,9.840158820152283,February
Pro-Ukrainian,10.191560983657837,February
Pro-Russian,2.69670307636261,February
Pro-Ukrainian,11.369295120239258,February
Pro-Russian,3.2305213809013367,February
Pro-Ukrainian,10.05304217338562,February
Pro-Ukrainian,10.017062425613403,February
Pro-Ukrainian,5.298831462860107,February
Pro-Ukrainian,10.558239221572876,February
Pro-Ukrainian,10.834602117538452,February
Pro-Russian,3.2481583952903748,February
Pro-Ukrainian,10.376883745193481,February
Pro-Ukrainian,9.984460473060608,February
Pro-Ukrainian,9.772140979766846,February
Pro-Ukrainian,9.774118661880493,February
Pro-Ukrainian,10.665194988250732,February
Pro-Ukrainian,9.946879744529724,February
Pro-Ukrainian,10.098710060119629,February
Pro-Ukrainian,8.741106390953064,February
Pro-Ukrainian,9.455614686012268,February
Pro-Ukrainian,9.703853130340576,February
Pro-Ukrainian,9.872332215309143,February
Pro-Russian,3.2305213809013367,February
Pro-Russian,3.2305213809013367,February
Pro-Ukrainian,9.950010776519775,February
Pro-Ukrainian,10.61915636062622,February
Pro-Ukrainian,9.242238402366638,February
Pro-Ukrainian,9.851534962654114,February
Pro-Ukrainian,10.587347745895386,February
Pro-Russian,3.147062659263611,February
Pro-Ukrainian,10.467897653579712,February
Pro-Ukrainian,10.062782764434814,February
Pro-Ukrainian,10.141655206680298,February
Pro-Ukrainian,9.480603337287903,February
Pro-Russian,3.2305213809013367,February
Pro-Ukrainian,10.071375370025635,February
Pro-Russian,3.3313551545143127,February
Pro-Ukrainian,10.312331914901733,February
Pro-Ukrainian,9.859416484832764,February
Pro-Ukrainian,10.056463479995728,February
Pro-Ukrainian,9.118044376373291,February
Pro-Ukrainian,10.092883110046387,February
Pro-Ukrainian,9.979421496391296,February
Pro-Ukrainian,11.099884510040283,February
Pro-Ukrainian,10.094130039215088,February
Pro-Ukrainian,9.922231435775757,February
Pro-Ukrainian,7.665737271308899,February
Pro-Ukrainian,9.733255505561829,February
Pro-Ukrainian,9.485155940055847,February
Pro-Ukrainian,9.733569622039795,February
Pro-Ukrainian,10.043021440505981,February
Pro-Ukrainian,9.651011228561401,February
Pro-Ukrainian,9.916672110557556,February
Pro-Ukrainian,10.659738779067993,February
Pro-Ukrainian,10.00638723373413,February
Pro-Ukrainian,9.308943748474121,February
Pro-Ukrainian,9.435673356056213,February
Pro-Russian,3.2305213809013367,February
Pro-Ukrainian,10.068607330322266,February
Pro-Ukrainian,9.322734475135803,February
Pro-Ukrainian,10.334645509719849,February
Pro-Ukrainian,9.68825876712799,February
Pro-Ukrainian,7.969949245452881,February
Pro-Ukrainian,10.559148788452148,February
Pro-Ukrainian,10.21544337272644,February
Pro-Ukrainian,10.392909049987793,February
Pro-Ukrainian,10.62168002128601,February
Pro-Ukrainian,10.152167081832886,February
Pro-Ukrainian,10.165325403213501,February
Pro-Ukrainian,11.041336059570312,February
Pro-Ukrainian,10.632535219192505,February
Pro-Ukrainian,9.536088705062866,February
Pro-Russian,2.1700647473335266,February
Pro-Ukrainian,9.85364019870758,February
Pro-Ukrainian,9.369030594825745,February
Pro-Ukrainian,10.197935104370117,February
Pro-Ukrainian,10.01838207244873,February
Pro-Ukrainian,10.164623260498047,February
Pro-Ukrainian,9.714308977127075,February
Pro-Ukrainian,9.711157083511353,February
Pro-Ukrainian,10.17681360244751,February
Pro-Ukrainian,9.603276252746582,February
Pro-Ukrainian,10.74224591255188,February
Pro-Ukrainian,6.395775079727173,February
Pro-Ukrainian,9.536811113357544,February
Pro-Ukrainian,10.134572982788086,February
Pro-Ukrainian,10.058828592300415,February
Pro-Ukrainian,10.164579153060913,February
Pro-Ukrainian,8.53489100933075,February
Pro-Ukrainian,10.000525712966919,February
Pro-Ukrainian,10.702085494995117,February
Pro-Ukrainian,9.878520369529724,February
Pro-Russian,3.2305213809013367,February
Pro-Ukrainian,9.07260537147522,February
Pro-Ukrainian,9.85672652721405,February
Pro-Ukrainian,9.794502854347229,February
Pro-Ukrainian,10.250948667526245,February
Pro-Ukrainian,10.238105058670044,February
Pro-Ukrainian,10.070885419845581,February
Pro-Russian,3.2305213809013367,February
Pro-Ukrainian,10.620479583740234,February
Pro-Ukrainian,9.83802855014801,February
Pro-Ukrainian,10.283722877502441,February
Pro-Russian,3.2305213809013367,February
Pro-Ukrainian,9.90693986415863,February
Pro-Ukrainian,10.003759860992432,February
Pro-Ukrainian,9.726996421813965,February
Pro-Ukrainian,10.015672445297241,February
Pro-Ukrainian,10.050544738769531,February
Pro-Ukrainian,11.037561893463135,February
Pro-Ukrainian,10.071611404418945,February
Pro-Ukrainian,10.070172548294067,February
Pro-Ukrainian,6.805616021156311,February
Pro-Ukrainian,9.788858890533447,February
Pro-Ukrainian,10.398869514465332,February
Pro-Ukrainian,9.011432528495789,February
Pro-Ukrainian,5.697935223579407,February
Pro-Russian,3.2305213809013367,February
Pro-Ukrainian,10.061465501785278,February
Pro-Ukrainian,9.901836514472961,February
Pro-Ukrainian,10.196905136108398,February
Pro-Ukrainian,10.706254243850708,February
Pro-Ukrainian,8.477751612663269,February
Pro-Ukrainian,10.895218849182129,February
Pro-Ukrainian,9.725643992424011,February
Pro-Ukrainian,10.466781854629517,February
Pro-Ukrainian,9.672337174415588,February
Pro-Ukrainian,10.138717889785767,February
Pro-Ukrainian,10.6150484085083,February
Pro-Ukrainian,9.88718032836914,February
Pro-Ukrainian,10.343934297561646,February
Pro-Ukrainian,10.963588953018188,February
Pro-Ukrainian,9.272328615188599,February
Pro-Ukrainian,10.062156915664673,February
Pro-Ukrainian,10.698620080947876,February
Pro-Ukrainian,10.529375076293945,February
Pro-Ukrainian,9.891286492347717,February
Pro-Ukrainian,10.561138391494751,February
Pro-Ukrainian,8.118640780448914,February
Pro-Ukrainian,10.29355525970459,February
Pro-Ukrainian,10.350860357284546,February
Pro-Ukrainian,10.251661539077759,February
Pro-Ukrainian,10.108389854431152,February
Pro-Ukrainian,10.054811239242554,February
Pro-Ukrainian,9.431098103523254,February
Pro-Ukrainian,10.239088535308838,February
Pro-Ukrainian,8.54032814502716,February
Pro-Ukrainian,10.16093373298645,February
Pro-Ukrainian,9.874951243400574,February
Pro-Ukrainian,9.766107201576233,February
Pro-Ukrainian,10.20009994506836,February
Pro-Ukrainian,10.08105754852295,February
Pro-Ukrainian,10.239989757537842,February
Pro-Ukrainian,9.250359535217285,February
Pro-Ukrainian,9.333006143569946,February
Pro-Ukrainian,9.9640554189682,February
Pro-Ukrainian,10.21271824836731,February
Pro-Ukrainian,8.549249768257141,February
Pro-Ukrainian,9.691730737686157,February
Pro-Ukrainian,10.590457916259766,February
Pro-Ukrainian,9.684264659881592,February
Pro-Ukrainian,9.772423505783081,February
Pro-Ukrainian,9.808021783828735,February
Pro-Ukrainian,9.32829737663269,February
Pro-Ukrainian,9.661721587181091,February
Pro-Ukrainian,9.207214713096619,February
Pro-Ukrainian,9.91584599018097,February
Pro-Ukrainian,10.106140375137329,February
Pro-Russian,3.2305213809013367,February
Pro-Ukrainian,10.52761435508728,February
Pro-Ukrainian,9.584351181983948,February
Pro-Ukrainian,10.58714509010315,February
Pro-Russian,1.882791519165039,February
Pro-Ukrainian,10.047380924224854,February
Pro-Russian,4.958043694496155,February
Pro-Ukrainian,9.91974413394928,February
Pro-Ukrainian,9.826592803001404,February
Pro-Ukrainian,9.460973143577576,February
Pro-Ukrainian,9.938963055610657,February
Pro-Ukrainian,9.657421112060547,February
Pro-Russian,4.08757358789444,February
Pro-Ukrainian,10.497732162475586,February
Pro-Ukrainian,10.433586835861206,February
Pro-Ukrainian,9.679799675941467,February
Pro-Ukrainian,10.306369066238403,February
Pro-Russian,2.278441935777664,February
Pro-Ukrainian,10.332874059677124,February
Pro-Ukrainian,9.780086874961853,February
Pro-Ukrainian,10.373549461364746,February
Pro-Ukrainian,5.1559847593307495,February
Pro-Russian,3.2305213809013367,February
Pro-Ukrainian,9.767913818359375,February
Pro-Russian,4.879477024078369,February
Pro-Ukrainian,10.325037240982056,February
Pro-Ukrainian,9.231743812561035,February
Pro-Ukrainian,9.59724247455597,February
Pro-Ukrainian,10.043681859970093,February
Pro-Ukrainian,9.786996245384216,February
Pro-Ukrainian,9.87042784690857,February
Pro-Ukrainian,10.388410091400146,February
Pro-Ukrainian,7.889928221702576,February
Pro-Ukrainian,9.053277969360352,February
Pro-Ukrainian,10.158066749572754,February
Pro-Ukrainian,10.51845669746399,February
Pro-Ukrainian,10.25712251663208,February
Pro-Ukrainian,10.618151426315308,February
Pro-Ukrainian,9.914734959602356,February
Pro-Ukrainian,9.156153798103333,February
Pro-Ukrainian,9.205065965652466,February
Pro-Ukrainian,9.34607207775116,February
Pro-Ukrainian,10.909401178359985,February
Pro-Ukrainian,9.914734959602356,February
Pro-Russian,3.2305213809013367,February
Pro-Ukrainian,9.312614798545837,February
Pro-Ukrainian,9.643823504447937,February
Pro-Ukrainian,10.554671287536621,February
Pro-Ukrainian,9.42674994468689,February
Pro-Ukrainian,9.221249222755432,February
Pro-Ukrainian,10.700421333312988,February
Pro-Russian,1.0029848664999008,February
Pro-Ukrainian,9.941849708557129,February
Pro-Ukrainian,10.295310020446777,February
Pro-Ukrainian,10.362907648086548,February
Pro-Ukrainian,7.525237202644348,February
Pro-Ukrainian,5.380097031593323,February
Pro-Ukrainian,10.242778062820435,February
Pro-Ukrainian,10.900695323944092,February
Pro-Ukrainian,9.973201751708984,February
Pro-Ukrainian,10.982458591461182,February
Pro-Ukrainian,10.14680027961731,February
Pro-Ukrainian,10.477944612503052,February
Pro-Ukrainian,10.35774827003479,February
Pro-Ukrainian,9.67027723789215,February
Pro-Ukrainian,9.785091876983643,February
Pro-Ukrainian,10.333834886550903,February
Pro-Russian,2.650258243083954,February
Pro-Ukrainian,10.606378316879272,February
Pro-Ukrainian,10.423802137374878,February
Pro-Ukrainian,9.866772294044495,February
Pro-Ukrainian,9.168670773506165,February
Pro-Ukrainian,10.605164766311646,February
Pro-Russian,2.5374963879585266,February
Pro-Ukrainian,10.35811185836792,February
Pro-Ukrainian,9.85069751739502,February
Pro-Ukrainian,9.263163208961487,February
Pro-Ukrainian,10.07542610168457,February
Pro-Russian,3.7329450249671936,February
Pro-Ukrainian,9.06978189945221,February
Pro-Ukrainian,9.865983724594116,February
Pro-Ukrainian,9.596587419509888,February
Pro-Ukrainian,7.804237604141235,February
Pro-Ukrainian,9.908234477043152,February
Pro-Ukrainian,10.326414108276367,February
Pro-Ukrainian,9.843003153800964,February
Pro-Ukrainian,9.858769178390503,February
Pro-Ukrainian,9.457858204841614,February
Pro-Ukrainian,10.817478895187378,February
Pro-Ukrainian,9.93353009223938,February
Pro-Ukrainian,6.671645641326904,February
Pro-Ukrainian,10.74878454208374,February
Pro-Ukrainian,10.134505033493042,February
Pro-Ukrainian,8.938954472541809,February
Pro-Ukrainian,9.883787035942078,February
Pro-Ukrainian,9.498237371444702,February
Pro-Ukrainian,10.677387714385986,February
Pro-Ukrainian,10.110572576522827,February
Pro-Ukrainian,8.907902240753174,February
Pro-Ukrainian,9.459068179130554,February
Pro-Ukrainian,9.767720103263855,February
Pro-Ukrainian,10.493301153182983,February
Pro-Ukrainian,9.578048586845398,February
Pro-Ukrainian,6.909390687942505,February
Pro-Ukrainian,9.760205745697021,February
Pro-Ukrainian,10.645608901977539,February
Pro-Ukrainian,9.624373316764832,February
Pro-Ukrainian,10.325664281845093,February
Pro-Ukrainian,10.392606258392334,February
Pro-Ukrainian,9.411370754241943,February
Pro-Ukrainian,9.24875259399414,February
Pro-Ukrainian,9.784733653068542,February
Pro-Ukrainian,9.61304485797882,February
Pro-Ukrainian,10.258057117462158,February
Pro-Ukrainian,10.898358821868896,February
Pro-Ukrainian,10.293440818786621,February
Pro-Ukrainian,10.702126026153564,February
Pro-Ukrainian,10.244308710098267,February
Pro-Ukrainian,9.840612411499023,February
Pro-Ukrainian,9.534642100334167,February
Pro-Ukrainian,9.970301985740662,February
Pro-Ukrainian,10.494194030761719,February
Pro-Ukrainian,6.7287421226501465,February
Pro-Ukrainian,9.962502717971802,February
Pro-Ukrainian,10.231575965881348,February
Pro-Ukrainian,9.42459523677826,February
Pro-Ukrainian,9.768704771995544,February
Pro-Ukrainian,10.454474687576294,February
Pro-Ukrainian,9.080062508583069,February
Pro-Ukrainian,7.157428860664368,February
Pro-Russian,1.957504153251648,February
Pro-Ukrainian,10.683608055114746,February
Pro-Russian,3.989006280899048,February
Pro-Ukrainian,9.776126146316528,February
Pro-Ukrainian,8.08858036994934,February
Pro-Ukrainian,10.2743661403656,February
Pro-Ukrainian,9.603528380393982,February
Pro-Ukrainian,10.217649936676025,February
